symbol,sma,ema,fib_floor,fib_band,rw,eb,rw_lookback,total_return,total_trades,win_rate,expectancy
AVAX/USDT,30,20,0.236,0.786,0.014,0.053,21,0.8708346021003234,15,0.4,580.5564014002156
AVAX/USDT,40,20,0.236,0.586,0.011,0.063,21,0.9861557753739816,17,0.3529411764705882,580.0916325729304
AVAX/USDT,40,20,0.236,0.586,0.011,0.068,21,0.9861557753739816,17,0.3529411764705882,580.0916325729304
AVAX/USDT,40,20,0.236,0.586,0.011,0.07,21,0.9861557753739816,17,0.3529411764705882,580.0916325729304
ETH/USDT,30,20,0.236,0.436,0.011,0.063,25,0.8699641178436727,15,0.4,579.9760785624484
ETH/USDT,30,20,0.236,0.436,0.014,0.063,25,0.8699641178436727,15,0.4,579.9760785624484
ETH/USDT,30,20,0.236,0.586,0.002,0.033,18,1.1002079883746232,19,0.3684210526315789,579.0568359866438
ETH/USDT,30,20,0.236,0.586,0.005,0.033,18,1.1002079883746232,19,0.3684210526315789,579.0568359866438
AVAX/USDT,35,20,0.236,0.636,0.026,0.053,25,0.8099714272677183,14,0.4285714285714285,578.5510194769416
AVAX/USDT,35,20,0.236,0.636,0.029,0.053,25,0.8099714272677183,14,0.4285714285714285,578.5510194769416
AVAX/USDT,35,20,0.236,0.686,0.026,0.053,25,0.8099714272677183,14,0.4285714285714285,578.5510194769416
AVAX/USDT,35,20,0.236,0.686,0.029,0.053,25,0.8099714272677183,14,0.4285714285714285,578.5510194769416
AVAX/USDT,35,20,0.236,0.736,0.026,0.053,25,0.8099714272677183,14,0.4285714285714285,578.5510194769416
AVAX/USDT,35,20,0.236,0.736,0.029,0.053,25,0.8099714272677183,14,0.4285714285714285,578.5510194769416
AVAX/USDT,35,20,0.236,0.786,0.026,0.053,25,0.8099714272677183,14,0.4285714285714285,578.5510194769416
AVAX/USDT,35,20,0.236,0.786,0.029,0.053,25,0.8099714272677183,14,0.4285714285714285,578.5510194769416
AVAX/USDT,40,20,0.236,0.486,0.002,0.068,25,0.8677926963962594,15,0.4,578.528464264173
AVAX/USDT,40,20,0.236,0.486,0.002,0.07,25,0.8677926963962594,15,0.4,578.528464264173
ETH/USDT,30,20,0.236,0.636,0.014,0.038,18,1.0409564391983006,18,0.3888888888888889,578.3091328879448
ETH/USDT,30,20,0.236,0.686,0.014,0.038,18,1.0409564391983006,18,0.3888888888888889,578.3091328879448
ETH/USDT,30,20,0.236,0.736,0.014,0.038,18,1.0409564391983006,18,0.3888888888888889,578.3091328879448
ETH/USDT,30,20,0.236,0.786,0.014,0.038,18,1.0409564391983006,18,0.3888888888888889,578.3091328879448
ETH/USDT,30,20,0.236,0.586,0.002,0.033,25,1.0978780598860864,19,0.3684210526315789,577.8305578347823
ETH/USDT,30,20,0.236,0.636,0.014,0.043,18,1.0389898684345489,18,0.3888888888888889,577.2165935747494
ETH/USDT,30,20,0.236,0.686,0.014,0.043,18,1.0389898684345489,18,0.3888888888888889,577.2165935747494
ETH/USDT,30,20,0.236,0.736,0.014,0.043,18,1.0389898684345489,18,0.3888888888888889,577.2165935747494
ETH/USDT,30,20,0.236,0.786,0.014,0.043,18,1.0389898684345489,18,0.3888888888888889,577.2165935747494
ETH/USDT,30,20,0.236,0.436,0.002,0.07,21,1.0961436868306105,19,0.3684210526315789,576.9177299108475
AVAX/USDT,35,20,0.236,0.536,0.002,0.053,21,0.979662506361058,17,0.3529411764705882,576.2720625653283
AVAX/USDT,35,20,0.236,0.536,0.002,0.058,21,0.979662506361058,17,0.3529411764705882,576.2720625653283
AVAX/USDT,40,20,0.236,0.636,0.014,0.063,21,0.9794316375971052,17,0.3529411764705882,576.136257410062
AVAX/USDT,40,20,0.236,0.636,0.014,0.068,21,0.9794316375971052,17,0.3529411764705882,576.136257410062
AVAX/USDT,40,20,0.236,0.636,0.014,0.07,21,0.9794316375971052,17,0.3529411764705882,576.136257410062
AVAX/USDT,40,20,0.236,0.686,0.014,0.063,21,0.9794316375971052,17,0.3529411764705882,576.136257410062
AVAX/USDT,40,20,0.236,0.686,0.014,0.068,21,0.9794316375971052,17,0.3529411764705882,576.136257410062
AVAX/USDT,40,20,0.236,0.686,0.014,0.07,21,0.9794316375971052,17,0.3529411764705882,576.136257410062
AVAX/USDT,40,20,0.236,0.736,0.014,0.063,21,0.9794316375971052,17,0.3529411764705882,576.136257410062
AVAX/USDT,40,20,0.236,0.736,0.014,0.068,21,0.9794316375971052,17,0.3529411764705882,576.136257410062
AVAX/USDT,40,20,0.236,0.736,0.014,0.07,21,0.9794316375971052,17,0.3529411764705882,576.136257410062
AVAX/USDT,40,20,0.236,0.786,0.014,0.063,21,0.9794316375971052,17,0.3529411764705882,576.136257410062
AVAX/USDT,40,20,0.236,0.786,0.014,0.068,21,0.9794316375971052,17,0.3529411764705882,576.136257410062
AVAX/USDT,40,20,0.236,0.786,0.014,0.07,21,0.9794316375971052,17,0.3529411764705882,576.136257410062
AVAX/USDT,30,20,0.236,0.486,0.014,0.058,21,0.8625892309755422,15,0.4,575.0594873170281
AVAX/USDT,30,20,0.236,0.536,0.014,0.058,21,0.8625892309755422,15,0.4,575.0594873170281
AVAX/USDT,30,20,0.236,0.586,0.014,0.058,21,0.8625892309755422,15,0.4,575.0594873170281
ETH/USDT,30,20,0.236,0.436,0.011,0.068,25,0.8620743854222906,15,0.4,574.7162569481937
ETH/USDT,30,20,0.236,0.436,0.014,0.068,25,0.8620743854222906,15,0.4,574.7162569481937
ETH/USDT,30,20,0.236,0.436,0.011,0.07,25,0.8620743854222906,15,0.4,574.7162569481937
ETH/USDT,30,20,0.236,0.436,0.014,0.07,25,0.8620743854222906,15,0.4,574.7162569481937
ETH/USDT,35,20,0.236,0.436,0.005,0.053,25,0.9749280235740074,17,0.3529411764705882,573.4870726905926
AVAX/USDT,35,20,0.236,0.536,0.011,0.063,21,0.9173477253542722,16,0.375,573.3423283464201
AVAX/USDT,35,20,0.236,0.536,0.011,0.068,21,0.9173477253542722,16,0.375,573.3423283464201
AVAX/USDT,35,20,0.236,0.536,0.011,0.07,21,0.9173477253542722,16,0.375,573.3423283464201
AVAX/USDT,30,20,0.236,0.586,0.005,0.053,21,0.973025773688817,17,0.3529411764705882,572.3681021698924
AVAX/USDT,30,20,0.236,0.586,0.005,0.058,21,0.973025773688817,17,0.3529411764705882,572.3681021698924
AVAX/USDT,50,20,0.236,0.586,0.002,0.063,25,0.8000928348217081,14,0.3571428571428571,571.4948820155058
ETH/USDT,30,20,0.236,0.436,0.005,0.033,25,0.6855939270328922,12,0.4166666666666667,571.3282725274101
AVAX/USDT,35,20,0.236,0.586,0.026,0.053,25,0.7984254758566556,14,0.4285714285714285,570.3039113261826
AVAX/USDT,35,20,0.236,0.586,0.029,0.053,25,0.7984254758566556,14,0.4285714285714285,570.3039113261826
ETH/USDT,30,20,0.236,0.586,0.014,0.033,25,0.7979447252353216,14,0.3571428571428571,569.9605180252297
ETH/USDT,40,20,0.236,0.436,0.005,0.058,25,0.9682951431758356,17,0.3529411764705882,569.5853783387269
AVAX/USDT,35,20,0.236,0.586,0.008,0.053,21,0.964037674407311,17,0.3529411764705882,567.0809849454771
AVAX/USDT,35,20,0.236,0.586,0.008,0.058,21,0.964037674407311,17,0.3529411764705882,567.0809849454771
ETH/USDT,35,20,0.236,0.636,0.032,0.043,21,0.9634298936209964,17,0.3529411764705882,566.7234668358802
ETH/USDT,35,20,0.236,0.686,0.032,0.043,21,0.9634298936209964,17,0.3529411764705882,566.7234668358802
ETH/USDT,35,20,0.236,0.736,0.032,0.043,21,0.9634298936209964,17,0.3529411764705882,566.7234668358802
ETH/USDT,35,20,0.236,0.786,0.032,0.043,21,0.9634298936209964,17,0.3529411764705882,566.7234668358802
AVAX/USDT,35,20,0.236,0.536,0.014,0.058,21,0.906392287297332,16,0.375,566.4951795608325
AVAX/USDT,35,20,0.236,0.586,0.014,0.058,21,0.906392287297332,16,0.375,566.4951795608325
AVAX/USDT,45,20,0.236,0.536,0.002,0.068,25,0.7927562035209318,14,0.3571428571428571,566.2544310863798
AVAX/USDT,45,20,0.236,0.536,0.002,0.07,25,0.7927562035209318,14,0.3571428571428571,566.2544310863798
AVAX/USDT,30,20,0.236,0.536,0.005,0.063,21,0.9055239489731634,16,0.375,565.9524681082271
AVAX/USDT,30,20,0.236,0.486,0.014,0.063,21,0.8487824225555273,15,0.4,565.8549483703515
AVAX/USDT,30,20,0.236,0.486,0.014,0.068,21,0.8487824225555273,15,0.4,565.8549483703515
AVAX/USDT,30,20,0.236,0.486,0.014,0.07,21,0.8487824225555273,15,0.4,565.8549483703515
AVAX/USDT,30,20,0.236,0.536,0.014,0.063,21,0.8487824225555273,15,0.4,565.8549483703515
AVAX/USDT,30,20,0.236,0.536,0.014,0.068,21,0.8487824225555273,15,0.4,565.8549483703515
AVAX/USDT,30,20,0.236,0.536,0.014,0.07,21,0.8487824225555273,15,0.4,565.8549483703515
ETH/USDT,30,20,0.236,0.586,0.014,0.028,18,0.7354866628879562,13,0.4615384615384615,565.758971452274
AVAX/USDT,40,20,0.236,0.586,0.026,0.068,25,0.7351706978633169,13,0.3846153846153846,565.5159214333206
AVAX/USDT,40,20,0.236,0.586,0.026,0.07,25,0.7351706978633169,13,0.3846153846153846,565.5159214333206
AVAX/USDT,40,20,0.236,0.536,0.008,0.058,25,0.7313192198742569,13,0.3846153846153846,562.5532460571206
AVAX/USDT,40,20,0.236,0.536,0.011,0.058,25,0.7313192198742569,13,0.3846153846153846,562.5532460571206
AVAX/USDT,40,20,0.236,0.536,0.008,0.063,25,0.7313192198742569,13,0.3846153846153846,562.5532460571206
AVAX/USDT,40,20,0.236,0.536,0.011,0.063,25,0.7313192198742569,13,0.3846153846153846,562.5532460571206
AVAX/USDT,35,20,0.236,0.536,0.005,0.053,21,0.9561224381787644,17,0.3529411764705882,562.4249636345673
AVAX/USDT,35,20,0.236,0.536,0.005,0.058,21,0.9561224381787644,17,0.3529411764705882,562.4249636345673
AVAX/USDT,40,20,0.236,0.536,0.014,0.058,25,0.7290462676339132,13,0.3846153846153846,560.8048212568564
AVAX/USDT,40,20,0.236,0.536,0.017,0.058,25,0.7290462676339132,13,0.3846153846153846,560.8048212568564
AVAX/USDT,40,20,0.236,0.536,0.02,0.058,25,0.7290462676339132,13,0.3846153846153846,560.8048212568564
AVAX/USDT,40,20,0.236,0.536,0.014,0.063,25,0.7290462676339132,13,0.3846153846153846,560.8048212568564
AVAX/USDT,40,20,0.236,0.536,0.017,0.063,25,0.7290462676339132,13,0.3846153846153846,560.8048212568564
AVAX/USDT,40,20,0.236,0.536,0.02,0.063,25,0.7290462676339132,13,0.3846153846153846,560.8048212568564
LINK/USDT,30,20,0.236,0.536,0.005,0.028,21,0.7849936172044643,14,0.3571428571428571,560.7097265746173
AVAX/USDT,35,20,0.236,0.536,0.008,0.063,21,0.8965358496916573,16,0.375,560.3349060572858
AVAX/USDT,35,20,0.236,0.536,0.008,0.068,21,0.8965358496916573,16,0.375,560.3349060572858
AVAX/USDT,35,20,0.236,0.536,0.008,0.07,21,0.8965358496916573,16,0.375,560.3349060572858
AVAX/USDT,35,20,0.236,0.536,0.014,0.063,21,0.8925854788773171,16,0.375,557.8659242983232
AVAX/USDT,35,20,0.236,0.536,0.014,0.068,21,0.8925854788773171,16,0.375,557.8659242983232
AVAX/USDT,35,20,0.236,0.536,0.014,0.07,21,0.8925854788773171,16,0.375,557.8659242983232
AVAX/USDT,35,20,0.236,0.586,0.014,0.063,21,0.8925854788773171,16,0.375,557.8659242983232
AVAX/USDT,35,20,0.236,0.586,0.014,0.068,21,0.8925854788773171,16,0.375,557.8659242983232
AVAX/USDT,35,20,0.236,0.586,0.014,0.07,21,0.8925854788773171,16,0.375,557.8659242983232
AVAX/USDT,40,20,0.236,0.586,0.002,0.053,25,0.8924128190747209,16,0.375,557.7580119217006
ETH/USDT,30,20,0.236,0.436,0.005,0.038,25,0.6673214202382964,12,0.4166666666666667,556.1011835319138
AVAX/USDT,35,20,0.236,0.536,0.002,0.063,21,0.9453296461837524,17,0.3529411764705882,556.0762624610309
ETH/USDT,30,20,0.236,0.536,0.014,0.048,18,0.9443742754569,17,0.3529411764705882,555.5142796805294
SOL/USDT,90,20,0.236,0.436,0.029,0.048,8,0.9417776861405438,17,0.3529411764705882,553.9868742003199
SOL/USDT,90,20,0.236,0.436,0.032,0.048,8,0.9417776861405438,17,0.3529411764705882,553.9868742003199
SOL/USDT,90,20,0.236,0.436,0.035,0.048,8,0.9417776861405438,17,0.3529411764705882,553.9868742003199
SOL/USDT,90,20,0.236,0.436,0.038,0.048,8,0.9417776861405438,17,0.3529411764705882,553.9868742003199
SOL/USDT,90,20,0.236,0.436,0.029,0.053,8,0.9417776861405438,17,0.3529411764705882,553.9868742003199
SOL/USDT,90,20,0.236,0.436,0.032,0.053,8,0.9417776861405438,17,0.3529411764705882,553.9868742003199
SOL/USDT,90,20,0.236,0.436,0.035,0.053,8,0.9417776861405438,17,0.3529411764705882,553.9868742003199
SOL/USDT,90,20,0.236,0.436,0.038,0.053,8,0.9417776861405438,17,0.3529411764705882,553.9868742003199
SOL/USDT,90,20,0.236,0.436,0.029,0.058,8,0.9417776861405438,17,0.3529411764705882,553.9868742003199
SOL/USDT,90,20,0.236,0.436,0.032,0.058,8,0.9417776861405438,17,0.3529411764705882,553.9868742003199
SOL/USDT,90,20,0.236,0.436,0.035,0.058,8,0.9417776861405438,17,0.3529411764705882,553.9868742003199
SOL/USDT,90,20,0.236,0.436,0.038,0.058,8,0.9417776861405438,17,0.3529411764705882,553.9868742003199
SOL/USDT,90,20,0.236,0.436,0.029,0.063,8,0.9417776861405438,17,0.3529411764705882,553.9868742003199
SOL/USDT,90,20,0.236,0.436,0.032,0.063,8,0.9417776861405438,17,0.3529411764705882,553.9868742003199
SOL/USDT,90,20,0.236,0.436,0.035,0.063,8,0.9417776861405438,17,0.3529411764705882,553.9868742003199
SOL/USDT,90,20,0.236,0.436,0.038,0.063,8,0.9417776861405438,17,0.3529411764705882,553.9868742003199
SOL/USDT,90,20,0.236,0.436,0.029,0.068,8,0.9417776861405438,17,0.3529411764705882,553.9868742003199
SOL/USDT,90,20,0.236,0.436,0.032,0.068,8,0.9417776861405438,17,0.3529411764705882,553.9868742003199
SOL/USDT,90,20,0.236,0.436,0.035,0.068,8,0.9417776861405438,17,0.3529411764705882,553.9868742003199
SOL/USDT,90,20,0.236,0.436,0.038,0.068,8,0.9417776861405438,17,0.3529411764705882,553.9868742003199
SOL/USDT,90,20,0.236,0.436,0.029,0.07,8,0.9417776861405438,17,0.3529411764705882,553.9868742003199
SOL/USDT,90,20,0.236,0.436,0.032,0.07,8,0.9417776861405438,17,0.3529411764705882,553.9868742003199
SOL/USDT,90,20,0.236,0.436,0.035,0.07,8,0.9417776861405438,17,0.3529411764705882,553.9868742003199
SOL/USDT,90,20,0.236,0.436,0.038,0.07,8,0.9417776861405438,17,0.3529411764705882,553.9868742003199
AVAX/USDT,30,20,0.236,0.586,0.011,0.053,21,0.8863514774524972,16,0.375,553.9696734078108
AVAX/USDT,30,20,0.236,0.586,0.011,0.058,21,0.8863514774524972,16,0.375,553.9696734078108
ETH/USDT,30,20,0.236,0.436,0.008,0.038,25,0.6596083045223606,12,0.4166666666666667,549.6735871019672
AVAX/USDT,35,20,0.236,0.486,0.014,0.053,25,0.7133331078952776,13,0.4615384615384615,548.7177753040597
AVAX/USDT,35,20,0.236,0.486,0.017,0.053,25,0.7133331078952776,13,0.4615384615384615,548.7177753040597
AVAX/USDT,35,20,0.236,0.486,0.02,0.053,25,0.7133331078952776,13,0.4615384615384615,548.7177753040597
ETH/USDT,35,20,0.236,0.536,0.032,0.043,21,0.9313086585807095,17,0.3529411764705882,547.828622694535
ETH/USDT,35,20,0.236,0.586,0.032,0.043,21,0.9313086585807095,17,0.3529411764705882,547.828622694535
ETH/USDT,30,20,0.236,0.636,0.008,0.038,18,1.0399564391983005,19,0.3684210526315789,547.3454943148951
ETH/USDT,30,20,0.236,0.636,0.011,0.038,18,1.0399564391983005,19,0.3684210526315789,547.3454943148951
ETH/USDT,30,20,0.236,0.686,0.008,0.038,18,1.0399564391983005,19,0.3684210526315789,547.3454943148951
ETH/USDT,30,20,0.236,0.686,0.011,0.038,18,1.0399564391983005,19,0.3684210526315789,547.3454943148951
ETH/USDT,30,20,0.236,0.736,0.008,0.038,18,1.0399564391983005,19,0.3684210526315789,547.3454943148951
ETH/USDT,30,20,0.236,0.736,0.011,0.038,18,1.0399564391983005,19,0.3684210526315789,547.3454943148951
ETH/USDT,30,20,0.236,0.786,0.008,0.038,18,1.0399564391983005,19,0.3684210526315789,547.3454943148951
ETH/USDT,30,20,0.236,0.786,0.011,0.038,18,1.0399564391983005,19,0.3684210526315789,547.3454943148951
AVAX/USDT,35,20,0.236,0.586,0.011,0.053,21,0.9301545337742873,17,0.3529411764705882,547.1497257495806
AVAX/USDT,35,20,0.236,0.586,0.011,0.058,21,0.9301545337742873,17,0.3529411764705882,547.1497257495806
AVAX/USDT,35,20,0.236,0.586,0.008,0.063,21,0.9297048142300052,17,0.3529411764705882,546.8851848411796
AVAX/USDT,35,20,0.236,0.586,0.008,0.068,21,0.9297048142300052,17,0.3529411764705882,546.8851848411796
AVAX/USDT,35,20,0.236,0.586,0.008,0.07,21,0.9297048142300052,17,0.3529411764705882,546.8851848411796
ETH/USDT,30,20,0.236,0.436,0.011,0.053,21,0.7654469702339514,14,0.3571428571428571,546.7478358813938
ETH/USDT,30,20,0.236,0.436,0.014,0.053,21,0.7654469702339514,14,0.3571428571428571,546.7478358813938
ETH/USDT,30,20,0.236,0.436,0.017,0.053,21,0.7654469702339514,14,0.3571428571428571,546.7478358813938
AVAX/USDT,35,20,0.236,0.486,0.026,0.058,25,0.6557272834326533,12,0.5,546.4394028605444
AVAX/USDT,35,20,0.236,0.486,0.029,0.058,25,0.6557272834326533,12,0.5,546.4394028605444
AVAX/USDT,35,20,0.236,0.486,0.026,0.063,25,0.6557272834326533,12,0.5,546.4394028605444
AVAX/USDT,35,20,0.236,0.486,0.029,0.063,25,0.6557272834326533,12,0.5,546.4394028605444
ETH/USDT,30,20,0.236,0.636,0.008,0.043,18,1.0379898684345488,19,0.3684210526315789,546.3104570708151
ETH/USDT,30,20,0.236,0.636,0.011,0.043,18,1.0379898684345488,19,0.3684210526315789,546.3104570708151
ETH/USDT,30,20,0.236,0.686,0.008,0.043,18,1.0379898684345488,19,0.3684210526315789,546.3104570708151
ETH/USDT,30,20,0.236,0.686,0.011,0.043,18,1.0379898684345488,19,0.3684210526315789,546.3104570708151
ETH/USDT,30,20,0.236,0.736,0.008,0.043,18,1.0379898684345488,19,0.3684210526315789,546.3104570708151
ETH/USDT,30,20,0.236,0.736,0.011,0.043,18,1.0379898684345488,19,0.3684210526315789,546.3104570708151
ETH/USDT,30,20,0.236,0.786,0.008,0.043,18,1.0379898684345488,19,0.3684210526315789,546.3104570708151
ETH/USDT,30,20,0.236,0.786,0.011,0.043,18,1.0379898684345488,19,0.3684210526315789,546.3104570708151
AVAX/USDT,40,20,0.236,0.486,0.005,0.058,25,0.7101158998033117,13,0.3846153846153846,546.2429998487013
AVAX/USDT,40,20,0.236,0.486,0.005,0.063,25,0.7101158998033117,13,0.3846153846153846,546.2429998487013
AVAX/USDT,40,20,0.236,0.636,0.023,0.068,25,0.7637547579744582,14,0.3571428571428571,545.5391128388987
AVAX/USDT,40,20,0.236,0.636,0.023,0.07,25,0.7637547579744582,14,0.3571428571428571,545.5391128388987
AVAX/USDT,40,20,0.236,0.686,0.026,0.068,25,0.7637547579744582,14,0.3571428571428571,545.5391128388987
AVAX/USDT,40,20,0.236,0.686,0.026,0.07,25,0.7637547579744582,14,0.3571428571428571,545.5391128388987
AVAX/USDT,40,20,0.236,0.736,0.026,0.068,25,0.7637547579744582,14,0.3571428571428571,545.5391128388987
AVAX/USDT,40,20,0.236,0.736,0.026,0.07,25,0.7637547579744582,14,0.3571428571428571,545.5391128388987
AVAX/USDT,40,20,0.236,0.786,0.026,0.068,25,0.7637547579744582,14,0.3571428571428571,545.5391128388987
AVAX/USDT,40,20,0.236,0.786,0.026,0.07,25,0.7637547579744582,14,0.3571428571428571,545.5391128388987
ETH/USDT,35,20,0.236,0.436,0.008,0.058,25,0.9228603097426842,17,0.3529411764705882,542.8590057309907
LINK/USDT,30,20,0.236,0.536,0.008,0.033,21,0.7598443964217381,14,0.4285714285714285,542.7459974440986
AVAX/USDT,35,20,0.236,0.536,0.005,0.063,21,0.9217895780014588,17,0.3529411764705882,542.2291635302698
AVAX/USDT,40,20,0.236,0.636,0.002,0.053,25,0.9209968791858624,17,0.3529411764705882,541.7628701093307
ETH/USDT,30,20,0.236,0.636,0.008,0.023,18,0.7040837523894663,13,0.3846153846153846,541.6028864534356
ETH/USDT,30,20,0.236,0.636,0.011,0.023,18,0.7040837523894663,13,0.3846153846153846,541.6028864534356
ETH/USDT,30,20,0.236,0.686,0.008,0.023,18,0.7040837523894663,13,0.3846153846153846,541.6028864534356
ETH/USDT,30,20,0.236,0.686,0.011,0.023,18,0.7040837523894663,13,0.3846153846153846,541.6028864534356
ETH/USDT,30,20,0.236,0.736,0.008,0.023,18,0.7040837523894663,13,0.3846153846153846,541.6028864534356
ETH/USDT,30,20,0.236,0.736,0.011,0.023,18,0.7040837523894663,13,0.3846153846153846,541.6028864534356
ETH/USDT,30,20,0.236,0.786,0.008,0.023,18,0.7040837523894663,13,0.3846153846153846,541.6028864534356
ETH/USDT,30,20,0.236,0.786,0.011,0.023,18,0.7040837523894663,13,0.3846153846153846,541.6028864534356
ETH/USDT,30,20,0.236,0.486,0.032,0.053,21,0.7575647549561386,14,0.3571428571428571,541.1176821115275
ETH/USDT,30,20,0.236,0.486,0.032,0.058,21,0.7575647549561386,14,0.3571428571428571,541.1176821115275
ETH/USDT,30,20,0.236,0.486,0.032,0.063,21,0.7575647549561386,14,0.3571428571428571,541.1176821115275
ETH/USDT,30,20,0.236,0.486,0.032,0.068,21,0.7575647549561386,14,0.3571428571428571,541.1176821115275
ETH/USDT,30,20,0.236,0.486,0.032,0.07,21,0.7575647549561386,14,0.3571428571428571,541.1176821115275
AVAX/USDT,40,20,0.236,0.536,0.005,0.053,25,0.7018401245485014,13,0.3846153846153846,539.8770188834626
AVAX/USDT,35,20,0.236,0.486,0.008,0.053,25,0.7013264263817448,13,0.4615384615384615,539.481866447496
AVAX/USDT,35,20,0.236,0.486,0.011,0.053,25,0.7013264263817448,13,0.4615384615384615,539.481866447496
AVAX/USDT,35,20,0.236,0.636,0.023,0.053,25,0.8089714272677183,15,0.4,539.3142848451456
AVAX/USDT,35,20,0.236,0.686,0.023,0.053,25,0.8089714272677183,15,0.4,539.3142848451456
AVAX/USDT,35,20,0.236,0.736,0.023,0.053,25,0.8089714272677183,15,0.4,539.3142848451456
AVAX/USDT,35,20,0.236,0.786,0.023,0.053,25,0.8089714272677183,15,0.4,539.3142848451456
AVAX/USDT,35,20,0.236,0.586,0.011,0.063,21,0.9163477253542722,17,0.3529411764705882,539.0280737378072
AVAX/USDT,35,20,0.236,0.586,0.011,0.068,21,0.9163477253542722,17,0.3529411764705882,539.0280737378072
AVAX/USDT,35,20,0.236,0.586,0.011,0.07,21,0.9163477253542722,17,0.3529411764705882,539.0280737378072
AVAX/USDT,35,20,0.236,0.536,0.023,0.053,25,0.7543976251035398,14,0.4285714285714285,538.8554465025285
ETH/USDT,30,20,0.236,0.436,0.011,0.058,21,0.7525447770510868,14,0.3571428571428571,537.5319836079192
ETH/USDT,30,20,0.236,0.436,0.014,0.058,21,0.7525447770510868,14,0.3571428571428571,537.5319836079192
ETH/USDT,30,20,0.236,0.436,0.017,0.058,21,0.7525447770510868,14,0.3571428571428571,537.5319836079192
ETH/USDT,30,20,0.236,0.436,0.011,0.063,21,0.7525447770510868,14,0.3571428571428571,537.5319836079192
ETH/USDT,30,20,0.236,0.436,0.014,0.063,21,0.7525447770510868,14,0.3571428571428571,537.5319836079192
ETH/USDT,30,20,0.236,0.436,0.017,0.063,21,0.7525447770510868,14,0.3571428571428571,537.5319836079192
ETH/USDT,30,20,0.236,0.436,0.011,0.068,21,0.7525447770510868,14,0.3571428571428571,537.5319836079192
ETH/USDT,30,20,0.236,0.436,0.014,0.068,21,0.7525447770510868,14,0.3571428571428571,537.5319836079192
ETH/USDT,30,20,0.236,0.436,0.017,0.068,21,0.7525447770510868,14,0.3571428571428571,537.5319836079192
ETH/USDT,30,20,0.236,0.486,0.008,0.053,25,0.911673138203996,17,0.3529411764705882,536.278316590586
ETH/USDT,30,20,0.236,0.636,0.002,0.033,18,1.069996245027177,20,0.35,534.9981225135884
ETH/USDT,30,20,0.236,0.636,0.005,0.033,18,1.069996245027177,20,0.35,534.9981225135884
ETH/USDT,30,20,0.236,0.686,0.002,0.033,18,1.069996245027177,20,0.35,534.9981225135884
ETH/USDT,30,20,0.236,0.686,0.005,0.033,18,1.069996245027177,20,0.35,534.9981225135884
ETH/USDT,30,20,0.236,0.736,0.002,0.033,18,1.069996245027177,20,0.35,534.9981225135884
